id,tagID,tagValue
1970,79::81::84::206::16::73::3829::78::3283::5159::24::195::127::8304::8716::9175::2726::1238::109::9817::526::121,alternative::indie::indie rock::<3::new wave::rock::straight up modern rock::alternative rock::kaiser chiefs::rock steady::pop::british::seen live::oh so catchy::indierock::most favorite song ever::favorite songs::2007::pop rock::indie luv::piano::uk
88,192::25::387::73::724::7252::8826::735::2430,classic rock::80s::progressive rock::rock::happy::berep shows the love::late night tunes::70s::good
2029,3829::73::182::79::78::11877::5286,straight up modern rock::rock::punk rock::alternative::alternative rock::awesome-ness::the vampire diaries
1197,134::201::1714::193::192::185::3638::73::292::1387::6482::6729::850::7995::780::103::16::10976::1356::213::730::3584,singer-songwriter::guilty pleasures::outlaw country::country::classic rock::acoustic::and you wish you could hide::rock::folk::country rock::skins soundtrack::the shield::cover::eldad::legends::rap::new wave::johnny cash::50s::beautiful::love at first listen::blues-rock
337,81::127::1671::73::11487::5286,indie::seen live::summer song::rock::quod me nutrit me destruit::the vampire diaries
904,81::84::39::195,indie::indie rock::dance::british
1274,388::73::84::79::81::195::127::9818::12342,brit rock::rock::indie rock::alternative::indie::british::seen live::neon space::europe band
1742,84::1353::79::24::81::9827::73,indie rock::scottish::alternative::pop::indie::i want to dance in my underwear::rock
1676,39::18::6201,dance::electronic::1
2661,73::81::719::6482::8303::9820::16::10585::24::184,rock::indie::gossip girl::skins soundtrack::tbu::idolo::new wave::jukebox project::pop::soundtrack
1914,73::78::181::182::2726::352,rock::alternative rock::punk::punk rock::favorite songs::90s
1884,3048::321::134::185,chanson francaise::french::singer-songwriter::acoustic
360,526::5778::3586::352,piano::minimalism::contemporary classical::90s
1397,90::30::13::850::18::187::39::206::6172::9473::9972::4673,trance::german::chillout::cover::electronic::electronica::dance::<3::special::rafa::dance - trance::atb
2636,182::253::25::73::1495::3004::1228,punk rock::rockabilly::80s::rock::sex::catchy as hell::guitar solo
720,1::386::970::72::192::19::3691::73::25::3603::5756::6312::39::127::4328::735::229,metal::heavy metal::hellish song::hard rock::classic rock::80's::daddy::rock::80s::awesome guitar jams::so fucking cool song::great intro::dance::seen live::friends::70s::epic
2126,13::1097::73::192::850::1023::25::1434,chillout::covers::rock::classic rock::cover::1992::80s::the beatles
1744,23::14::7113::13,new age::ambient::relaxing music::chillout
1132,83::85::7252::8646::10130::11439,jazz::funk::berep shows the love::heron::white lightning::lefties
1715,89::1::73::191::1097::26::179::6678::2824::8052::828::12644,symphonic metal::metal::rock::instrumental::covers::atmospheric::gothic::cello::violin::better than metallica::finnish::suomi
2377,181::73::364::2068::182::79::127::11730,punk::rock::favorites::irish::punk rock::alternative::seen live::irish folk punk rock
1144,73::25::799,rock::80s::genius
1841,1735::39::18::98::8308::105,club::dance::electronic::summer::great moments at et7::house
481,13::14::23,chillout::ambient::new age
165,1880::127::134::642::79::10585::360::389::12289,one tree hill::seen live::singer-songwriter::guilty pleasure::alternative::jukebox project::australian::britpop::life unexpected
2398,81::24::5009::719,indie::pop::rockville ca::gossip girl
1139,73::1097::192::25::2726::829::134::4258::830::5532::1352::1228::445::7475::8499::1040::9824::2637::127::185::10826::11025::184::234::311::229::12208::352,rock::covers::classic rock::80s::favorite songs::blues::singer-songwriter::barrelhouse covers::guitar::baixar::love songs::guitar solo::blues rock::bluesrock::best songs of the 90s::1996::i love my dad taste::god::seen live::acoustic::70ss::a god on the earth::soundtrack::amazing::reggae::epic::new wave and eighties::90s
2404,81::49::5286,indie::female vocalist::the vampire diaries
2747,24::195::130::5818,pop::british::female vocalists::4m4zinq
2082,13::11499::14,chillout::leftovergrooves::ambient
754,192::226::73::193::3375::1210::557::122::231::24::1387::184::10072::735::527::12209,classic rock::california::rock::country::memories::southern rock::easy listening::old school::ballad::pop::country rock::soundtrack::yay for eagles::70s::classic::other great tracks
729,79::81::134::185::73::6976::5286,alternative::indie::singer-songwriter::acoustic::rock::i love this song::the vampire diaries
247,386::72::25::1701::2139::2754::2931::73::1535::4711::192::711::5740::5926::216::1::6510::2604::12209,heavy metal::hard rock::80s::i could tell from the guitar that this is serious rock and roll::halloween::alice cooper::vincent price::rock::rock'n'roll::random songs::classic rock::1978::watched live::plotting::american::metal::power ballads::shock rock::other great tracks
684,73::79::185::5818::134::9822::24::12287,rock::alternative::acoustic::4m4zinq::singer-songwriter::remember him::pop::melrose place
2027,74::203::16::18::187::127::81::17::39::88::12287,synthpop::disco::new wave::electronic::electronica::seen live::indie::synth pop::dance::psychedelic::melrose place
272,389::4938::73::5008::81::10586::352::8861::78,britpop::my favorites::rock::rocker chick::indie::i buy singles for b-sides like this::90s::wake up::alternative rock
541,16::182::73::181::265::279::8728::370::78,new wave::punk rock::rock::punk::ska::ska punk::bi daha dinlicem::favorite::alternative rock
1821,96::73::798::192::134::24::25::2463::121::370::79::836::735::195::306::1236::8503::1355::508::178::292::799::75::229::1882::3768,spring::rock::unforgettable::classic rock::singer-songwriter::pop::80s::gold::uk::favorite::alternative::dreamy::70s::british::male vocalists::1970::best christmas songs::christmas::love::screamo::folk::genius::psychedelic rock::epic::favorite song::peace
1408,73::91::2140::1222::181::1::1278,rock::thrash metal::rock hard::hardcore punk::punk::metal::crossover
556,98::134::192::25::14::73::735::6801::780::184::229,summer::singer-songwriter::classic rock::80s::ambient::rock::70s::cops::legends::soundtrack::epic
974,167::24::5819::6179::7937::3572::102::4855,rnb::pop::f4nt4stic::boyz 2 men::pop singles::loved::hip-hop::david guetta
65,16::887::275::25,new wave::new wave songs::post-punk::80s
1219,895::17::16::79::9::184::9425::10092,british artists::synth pop::new wave::alternative::electro-industrial::soundtrack::deep-clash::blitz playlist
125,907::18::16::17::74::7869::9425,synthpop artists::electronic::new wave::synth pop::synthpop::my loving::deep-clash
1798,889::16::17::4938::74::25,fav artists::new wave::synth pop::my favorites::synthpop::80s
957,83::185::7186,jazz::acoustic::jazz female vocalists
573,1099::2726::545::76::8503::191::387::12209,christmas blend::favorite songs::classical::progressive metal::best christmas songs::instrumental::progressive rock::other great tracks
1737,1104::67::7255::4241::33,steve albini::noise::mistagged track::i miss you::experimental
359,87::65::14::13::18::32::425::47::33,post-rock::folktronica::ambient::chillout::electronic::avant-garde::pastel::idm::experimental
2149,4726::24::234::405,porcaria viciante::pop::amazing::disney
2608,73::1424::78::346::955::12209,rock::drugs::alternative rock::female::favourite::other great tracks
237,78::24::6807::352::98::1249::6450::242::73,alternative rock::pop::boys names::90s::summer::powerpop::handclaps::power pop::rock
781,2206::292::192::73::88::247,folk-rock::folk::classic rock::rock::psychedelic::60s
2545,537::23::3599::185::292,neofolk::new age::pagan::acoustic::folk
569,91::1::543::72,thrash metal::metal::stoner rock::hard rock
2248,1362::1::127,stoner metal::metal::seen live
1039,2137::14::59,i am canadian::ambient::drone
559,47::14::4639::33::18::13::7253::10099,idm::ambient::autechre::experimental::electronic::chillout::check::neo-classical underground
1871,24::2137::130::5818::109::287,pop::i am canadian::female vocalists::4m4zinq::pop rock::lovely
716,18::5::9428::14::713::344,electronic::death metal::witch chill::ambient::best song ever::witch house
639,14::13::18,ambient::chillout::electronic
1872,14::18::8670::570::11936,ambient::electronic::iron jesus::techno::dj gold
1564,14::13::1353::3080::5453::15::7256::191::8670::18::425::10112::10315::47::33,ambient::chillout::scottish::boards of canada::robots::downtempo::berep guest dj closedmouth 239645::instrumental::iron jesus::electronic::pastel::worth a second look::suicide songs::idm::experimental
2693,18::16::494::17::14::30::352::74,electronic::new wave::synth::synth pop::ambient::german::90s::synthpop
328,1098::134::1549::167::83::85::192::625::7252::216::1882,miserable::singer-songwriter::70::rnb::jazz::funk::classic rock::soul::berep shows the love::american::favorite song
2729,14::59::33::6::1322::1::386,ambient::drone::experimental::industrial metal::post-metal::metal::heavy metal
2732,73::98::84::1044::25::185,rock::summer::indie rock::1995::80s::acoustic
2289,14::47::13,ambient::idm::chillout
623,4116::9183::1040::9945::18::73::728,latin rock::new album loves::1996::fave::electronic::rock::rock en espanol
2558,130::73::79::5710::8518::9262::824::11614,female vocalists::rock::alternative::irish singer::songs diana sang on x factor::80s i like::mellow::wicked women
732,139::180::194::541::2::3774,j-rock::post-hardcore::hardcore::japanese::alternative metal::anime soundtrack
624,33::87::47::191::18::10106::10112::10158,experimental::post-rock::idm::instrumental::electronic::i detect massive win in this song::worth a second look::nl
152,14::47::15::187::4328,ambient::idm::downtempo::electronica::friends
1081,16::309::39::18::713::187::13::127::74::5248::2511::26::6335::6482::7951::855::9432::9472::9603::9754::9818::1424::11131::11490::11948,new wave::electro::dance::electronic::best song ever::electronica::chillout::seen live::synthpop::fucking fuck::crazy::atmospheric::thieves::skins soundtrack::overrated hipster garbage::new rave::broken-clash::cesar::miazga::bleep-bloop punk::neon space::drugs::fucking mental::effy::remix of health
1560,79::3522::81::78::738,alternative::acid hardcore::indie::alternative rock::nu-metal
1955,79::376::198::127,alternative::metalcore::rapcore::seen live
1579,956::18::16::4938::1023::184::7869::10588,the beowulfs choice::electronic::new wave::my favorites::1992::soundtrack::my loving::vaguely homosexual
2481,626::69::39::299::18::102,drum and bass::dub::dance::world::electronic::hip-hop
2389,201::2142::79::352::84::73::7208::78::1040::9671,guilty pleasures::songs for gil::alternative::90s::indie rock::rock::to download::alternative rock::1996::red hot chilli peppers
511,87::14::191::6794::47::425::21::821::8392,post-rock::ambient::instrumental::cities::idm::pastel::trip-hop::post rock::ich liebe dich
1941,1::2::177::1842::73,metal::alternative metal::nu metal::math metal::rock
1690,956::79::81::30,the beowulfs choice::alternative::indie::german
336,13::185::134::30,chillout::acoustic::singer-songwriter::german
2585,130::81::127::24::13::10533::134,female vocalists::indie::seen live::pop::chillout::recos::singer-songwriter
1708,182::184::79::30::73,punk rock::soundtrack::alternative::german::rock
622,195::84::81::706::9817::73::11934,british::indie rock::indie::2008::indie luv::rock::heartbroke
947,1::178::180::127::2692::2479::1079::33::18::79::78,metal::screamo::post-hardcore::seen live::nintendocore::drum n bass::trancecore::experimental::electronic::alternative::alternative rock
2076,442::87::821::33::1::1322::76::210,sludge::post-rock::post rock::experimental::metal::post-metal::progressive metal::00s
431,14::34::6214::18,ambient::minimal::knarziges klickgefrickel::electronic
1040,34::3981::187::396::3045,minimal::deep-house::electronica::electroclash::tech house
2672,14::18::66::69,ambient::electronic::abstract::dub
2148,24::201::13::85::347::4076::210::1023::26::16::19::127::39::238::6450::213::11499::229::25,pop::guilty pleasures::chillout::funk::gay::popbritish::00s::1992::atmospheric::new wave::80's::seen live::dance::sexy::handclaps::beautiful::leftovergrooves::epic::80s
871,180::2692::33::1::1208,post-hardcore::nintendocore::experimental::metal::8-bit
2581,2138::2528::13::15::844,first-rate and free::omfg::chillout::downtempo::sensual
2644,14::47::13,ambient::idm::chillout
8,73::176::78,rock::emo::alternative rock
2425,73::78::24::5083::216::10230::352,rock::alternative rock::pop::science::american::listened more than 10 times in a row::90s
1946,18::134::84::79::73::9831::81,electronic::singer-songwriter::indie rock::alternative::rock::riot boii::indie
153,25::30::508,80s::german::love
2539,102::103::8397::304::1083,hip-hop::rap::jams::hip hop::dirty south
837,187::1430::184::18::39::1835::127::570,electronica::big beat::soundtrack::electronic::dance::beats::seen live::techno
290,78::1::73::72::2::9473,alternative rock::metal::rock::hard rock::alternative metal::rafa
577,73::1249::169::127,rock::powerpop::pop punk::seen live
1643,81::127::24::6976::12290,indie::seen live::pop::i love this song::hellcats
2748,14::33::18::47,ambient::experimental::electronic::idm
97,378::178::376::194::1::181::713::285::9337::176::9681::9830::127::12407,deathcore::screamo::metalcore::hardcore::metal::punk::best song ever::awesome::fromhell::emo::oli sykes::skream out loud::seen live::m0sh
